SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22023,1630559,0022300026,"NOV 14, 2023",LAL vs. MEM,W,29,5,9,0.556,4,4,1.0,2,3,0.667,2,10,12,7,0,0,3,0,16,13,1
22023,1630559,0022300198,"NOV 15, 2023",LAL vs. SAC,L,34,4,10,0.4,0,5,0.0,1,2,0.5,2,9,11,8,1,0,4,1,9,0,1
22023,1630559,0022300036,"NOV 17, 2023",LAL @ POR,W,18,1,4,0.25,0,0,0.0,5,6,0.833,1,1,2,4,0,0,3,0,7,11,1
22023,1630559,0022300216,"NOV 19, 2023",LAL vs. HOU,W,25,5,7,0.714,2,3,0.667,5,6,0.833,0,6,6,6,0,0,2,0,17,9,1
22023,1630559,0022300042,"NOV 21, 2023",LAL vs. UTA,W,26,7,13,0.538,1,4,0.25,4,4,1.0,0,5,5,5,3,0,2,0,19,10,1
22023,1630559,0022300238,"NOV 22, 2023",LAL vs. DAL,L,31,7,14,0.5,1,5,0.2,2,3,0.667,1,5,6,6,0,0,2,5,17,-3,1
22023,1630559,0022300242,"NOV 25, 2023",LAL @ CLE,W,32,4,8,0.5,1,2,0.5,6,6,1.0,1,4,5,10,2,0,2,1,15,-2,1
22023,1630559,0022300255,"NOV 27, 2023",LAL @ PHI,L,29,4,10,0.4,1,4,0.25,3,3,1.0,0,2,2,2,0,0,3,2,12,-19,1
22023,1630559,0022300258,"NOV 29, 2023",LAL @ DET,W,24,3,8,0.375,0,4,0.0,0,0,0.0,1,2,3,4,0,1,2,2,6,13,1
22023,1630559,0022300271,"NOV 30, 2023",LAL @ OKC,L,29,5,9,0.556,1,4,0.25,3,3,1.0,0,2,2,3,0,0,2,2,14,-23,1
22023,1630559,0022300061,"OCT 24, 2023",LAL @ DEN,L,31,4,11,0.364,1,2,0.5,5,7,0.714,4,4,8,4,2,0,2,2,14,-14,1
22023,1630559,0022300076,"OCT 26, 2023",LAL vs. PHX,W,28,4,7,0.571,1,2,0.5,1,2,0.5,1,1,2,1,1,0,1,5,10,-11,1
22023,1630559,0022300100,"OCT 29, 2023",LAL @ SAC,L,28,1,12,0.083,1,8,0.125,2,2,1.0,0,2,2,2,1,0,3,2,5,-12,1
22023,1630559,0022300111,"OCT 30, 2023",LAL vs. ORL,W,31,5,12,0.417,1,4,0.25,0,0,0.0,0,3,3,3,0,1,3,0,11,-14,1
22023,1629685,0022300531,"JAN 11, 2024",LAL vs. PHX,L,5,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,1,0,0,0,1,3,4,1
22023,1629685,0022300161,"NOV 08, 2023",NYK vs. SAS,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1
22023,1629685,0022300090,"OCT 28, 2023",NYK @ NOP,L,3,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,1,0,0,0,1,3,10,1
22023,1629685,0022300112,"OCT 31, 2023",NYK @ CLE,W,3,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,1
22023,1641721,0022300291,"DEC 02, 2023",LAL vs. HOU,W,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-7,1
22023,1641721,0022301230,"DEC 07, 2023",LAL vs. NOP,W,8,1,4,0.25,1,2,0.5,0,0,0.0,0,1,1,1,0,0,1,0,3,6,1
22023,1641721,0022300370,"DEC 20, 2023",LAL @ CHI,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
22023,1641721,0022300134,"NOV 04, 2023",LAL @ ORL,L,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-3,1
22023,1641721,0022300163,"NOV 08, 2023",LAL @ HOU,L,8,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-5,1
22023,1641721,0022300026,"NOV 14, 2023",LAL vs. MEM,W,5,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,5,1
22023,1641721,0022300198,"NOV 15, 2023",LAL vs. SAC,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-4,1
22023,1641721,0022300036,"NOV 17, 2023",LAL @ POR,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
22023,1641721,0022300255,"NOV 27, 2023",LAL @ PHI,L,8,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,2,0,0,-17,1
22023,1641721,0022300258,"NOV 29, 2023",LAL @ DET,W,7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2,2,0,0,1,0,-3,1
22023,1641721,0022300271,"NOV 30, 2023",LAL @ OKC,L,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-5,1
22023,1641721,0022300061,"OCT 24, 2023",LAL @ DEN,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
22023,2544,0022300291,"DEC 02, 2023",LAL vs. HOU,W,35,7,17,0.412,0,4,0.0,2,5,0.4,0,4,4,7,1,1,5,0,16,16,1
22023,2544,0022301203,"DEC 05, 2023",LAL vs. PHX,W,40,12,25,0.48,2,4,0.5,5,6,0.833,3,5,8,11,5,0,2,3,31,12,1
22023,2544,0022301230,"DEC 07, 2023",LAL vs. NOP,W,23,9,12,0.75,4,4,1.0,8,8,1.0,0,5,5,8,0,0,0,1,30,36,1
22023,2544,0022300306,"DEC 12, 2023",LAL @ DAL,L,40,14,27,0.519,3,8,0.375,2,3,0.667,2,6,8,9,3,1,4,1,33,-4,1
22023,2544,0022300331,"DEC 15, 2023",LAL @ SAS,L,36,7,17,0.412,2,6,0.333,7,10,0.7,2,5,7,14,2,0,2,1,23,-28,1
22023,2544,0022300359,"DEC 18, 2023",LAL vs. NYK,L,39,10,23,0.435,2,8,0.25,3,4,0.75,1,10,11,11,1,0,2,1,25,-13,1
22023,2544,0022300370,"DEC 20, 2023",LAL @ CHI,L,37,10,18,0.556,1,3,0.333,4,4,1.0,2,8,10,9,1,2,5,0,25,-11,1
22023,2544,0022300397,"DEC 23, 2023",LAL @ OKC,W,37,13,20,0.65,5,5,1.0,9,9,1.0,2,5,7,7,2,2,3,0,40,10,1
22023,2544,0022300403,"DEC 25, 2023",LAL vs. BOS,L,37,5,14,0.357,1,2,0.5,5,6,0.833,0,9,9,8,0,0,3,1,16,-11,1
22023,2544,0022300428,"DEC 28, 2023",LAL vs. CHA,W,25,7,13,0.538,2,5,0.4,1,1,1.0,0,4,4,11,0,0,3,0,17,1,1
22023,2544,0022300443,"DEC 30, 2023",LAL @ MIN,L,39,10,21,0.476,1,4,0.25,5,7,0.714,0,3,3,6,3,1,1,2,26,-5,1
22023,2544,0022300446,"DEC 31, 2023",LAL @ NOP,L,37,12,24,0.5,3,7,0.429,7,8,0.875,0,5,5,8,0,1,4,2,34,-11,1
22023,2544,0022300475,"JAN 03, 2024",LAL vs. MIA,L,38,6,18,0.333,0,6,0.0,0,0,0.0,0,6,6,9,0,0,2,2,12,-20,1
22023,2544,0022300491,"JAN 05, 2024",LAL vs. MEM,L,39,11,24,0.458,4,9,0.444,6,10,0.6,2,3,5,7,5,0,4,0,32,-8,1
22023,2544,0022300505,"JAN 07, 2024",LAL vs. LAC,W,38,11,19,0.579,1,3,0.333,2,3,0.667,1,7,8,7,1,0,4,2,25,5,1
22023,2544,0022300516,"JAN 09, 2024",LAL vs. TOR,W,35,8,17,0.471,2,5,0.4,4,6,0.667,0,5,5,12,1,1,3,0,22,0,1
22023,2544,0022300531,"JAN 11, 2024",LAL vs. PHX,L,24,3,11,0.273,0,4,0.0,4,7,0.571,0,5,5,9,1,0,4,1,10,-25,1
22023,2544,0022300565,"JAN 15, 2024",LAL vs. OKC,W,39,12,20,0.6,1,2,0.5,0,1,0.0,0,7,7,6,0,0,5,1,25,2,1
22023,2544,0022300577,"JAN 17, 2024",LAL vs. DAL,W,33,10,19,0.526,3,7,0.429,2,2,1.0,1,7,8,8,1,0,3,1,25,20,1
22023,2544,0022300127,"NOV 01, 2023",LAL vs. LAC,W,42,13,19,0.684,4,8,0.5,5,10,0.5,0,12,12,7,1,2,4,3,35,6,1
22023,2544,0022300134,"NOV 04, 2023",LAL @ ORL,L,35,8,15,0.533,2,5,0.4,6,7,0.857,1,8,9,5,3,0,3,1,24,12,1
22023,2544,0022300150,"NOV 06, 2023",LAL @ MIA,L,37,13,23,0.565,0,4,0.0,4,4,1.0,0,4,4,3,1,3,5,4,30,6,1
22023,2544,0022300163,"NOV 08, 2023",LAL @ HOU,L,27,7,13,0.538,0,2,0.0,4,5,0.8,1,5,6,2,0,0,3,1,18,-24,1
22023,2544,0022300015,"NOV 10, 2023",LAL @ PHX,W,36,11,17,0.647,3,4,0.75,7,11,0.636,1,10,11,6,1,1,4,1,32,2,1
22023,2544,0022300026,"NOV 14, 2023",LAL vs. MEM,W,23,6,11,0.545,3,6,0.5,1,2,0.5,0,9,9,6,1,0,4,1,16,15,1
22023,2544,0022300198,"NOV 15, 2023",LAL vs. SAC,L,35,9,15,0.6,3,7,0.429,7,8,0.875,2,8,10,12,4,1,6,1,28,0,1
22023,2544,0022300036,"NOV 17, 2023",LAL @ POR,W,35,13,22,0.591,5,9,0.556,4,6,0.667,0,5,5,9,2,0,3,3,35,19,1
22023,2544,0022300216,"NOV 19, 2023",LAL vs. HOU,W,40,14,19,0.737,2,5,0.4,7,9,0.778,1,5,6,8,3,0,2,0,37,2,1
22023,2544,0022300042,"NOV 21, 2023",LAL vs. UTA,W,24,6,10,0.6,3,5,0.6,2,2,1.0,1,6,7,9,0,0,2,0,17,14,1
22023,2544,0022300238,"NOV 22, 2023",LAL vs. DAL,L,36,9,19,0.474,4,9,0.444,4,7,0.571,2,7,9,7,0,0,3,0,26,7,1
22023,2544,0022300242,"NOV 25, 2023",LAL @ CLE,W,36,8,23,0.348,1,9,0.111,5,7,0.714,1,5,6,6,2,2,4,1,22,2,1
22023,2544,0022300255,"NOV 27, 2023",LAL @ PHI,L,30,8,12,0.667,1,1,1.0,1,2,0.5,0,0,0,5,1,1,1,0,18,-30,1
22023,2544,0022300258,"NOV 29, 2023",LAL @ DET,W,29,9,19,0.474,2,6,0.333,5,5,1.0,2,6,8,3,0,0,1,0,25,26,1
22023,2544,0022300271,"NOV 30, 2023",LAL @ OKC,L,35,7,12,0.583,4,8,0.5,3,4,0.75,2,10,12,6,1,1,5,1,21,-18,1
22023,2544,0022300061,"OCT 24, 2023",LAL @ DEN,L,29,10,16,0.625,1,4,0.25,0,1,0.0,1,7,8,5,1,0,0,1,21,7,1
22023,2544,0022300076,"OCT 26, 2023",LAL vs. PHX,W,35,7,14,0.5,1,5,0.2,6,8,0.75,1,7,8,9,2,2,5,1,21,22,1
22023,2544,0022300100,"OCT 29, 2023",LAL @ SAC,L,39,11,19,0.579,3,8,0.375,2,6,0.333,0,15,15,8,0,0,8,2,27,-5,1
22023,2544,0022300111,"OCT 30, 2023",LAL vs. ORL,W,33,7,17,0.412,2,6,0.333,3,4,0.75,0,3,3,4,3,1,5,0,19,5,1
22023,1629060,0022301203,"DEC 05, 2023",LAL vs. PHX,W,21,3,8,0.375,1,4,0.25,0,0,0.0,0,2,2,1,0,0,0,1,7,5,1
22023,1629060,0022301230,"DEC 07, 2023",LAL vs. NOP,W,21,5,9,0.556,1,3,0.333,1,2,0.5,0,1,1,2,0,0,0,3,12,9,1
22023,1629060,0022300306,"DEC 12, 2023",LAL @ DAL,L,29,3,9,0.333,1,2,0.5,0,0,0.0,0,3,3,2,1,0,1,3,7,-3,1
22023,1629060,0022300316,"DEC 13, 2023",LAL @ SAS,W,24,6,10,0.6,1,2,0.5,0,0,0.0,0,7,7,1,0,1,3,2,13,15,1
22023,1629060,0022300331,"DEC 15, 2023",LAL @ SAS,L,34,8,15,0.533,0,5,0.0,4,5,0.8,0,5,5,4,0,1,0,1,20,1,1
22023,1629060,0022300359,"DEC 18, 2023",LAL vs. NYK,L,17,3,6,0.5,1,2,0.5,1,1,1.0,2,0,2,0,2,0,0,1,8,-9,1
22023,1629060,0022300370,"DEC 20, 2023",LAL @ CHI,L,16,2,9,0.222,1,2,0.5,0,0,0.0,3,2,5,1,0,0,0,0,5,-12,1
22023,1629060,0022300380,"DEC 21, 2023",LAL @ MIN,L,34,7,12,0.583,2,5,0.4,2,6,0.333,1,3,4,0,1,0,2,3,18,-6,1
22023,1629060,0022300397,"DEC 23, 2023",LAL @ OKC,W,30,8,14,0.571,3,5,0.6,2,2,1.0,0,6,6,2,1,0,0,0,21,1,1
22023,1629060,0022300403,"DEC 25, 2023",LAL vs. BOS,L,29,5,14,0.357,2,9,0.222,0,0,0.0,0,3,3,0,0,0,1,2,12,5,1
22023,1629060,0022300428,"DEC 28, 2023",LAL vs. CHA,W,28,7,12,0.583,0,1,0.0,3,3,1.0,0,4,4,1,1,0,0,2,17,34,1
22023,1629060,0022300443,"DEC 30, 2023",LAL @ MIN,L,17,2,8,0.25,0,1,0.0,1,1,1.0,1,0,1,0,0,0,0,0,5,-11,1
22023,1629060,0022300446,"DEC 31, 2023",LAL @ NOP,L,8,1,1,1.0,0,0,0.0,2,2,1.0,0,1,1,1,1,0,1,0,4,-4,1
22023,1629060,0022300549,"JAN 13, 2024",LAL @ UTA,L,19,6,12,0.5,0,2,0.0,5,6,0.833,1,2,3,1,1,0,0,0,17,12,1
22023,1629060,0022300565,"JAN 15, 2024",LAL vs. OKC,W,20,5,8,0.625,2,3,0.667,0,0,0.0,1,2,3,0,0,2,1,1,12,6,1
22023,1629060,0022300577,"JAN 17, 2024",LAL vs. DAL,W,22,2,6,0.333,1,4,0.25,1,2,0.5,1,3,4,1,2,0,0,1,6,-1,1
22023,1629060,0022300163,"NOV 08, 2023",LAL @ HOU,L,26,10,15,0.667,2,3,0.667,2,5,0.4,1,7,8,2,2,1,0,0,24,-13,1
22023,1629060,0022300015,"NOV 10, 2023",LAL @ PHX,W,20,3,6,0.5,1,3,0.333,0,1,0.0,0,3,3,1,4,1,1,3,7,6,1
22023,1629060,0022300187,"NOV 12, 2023",LAL vs. POR,W,33,6,10,0.6,1,3,0.333,6,6,1.0,1,4,5,2,2,0,1,1,19,17,1
22023,1629060,0022300026,"NOV 14, 2023",LAL vs. MEM,W,24,8,10,0.8,3,3,1.0,4,4,1.0,0,3,3,0,0,0,5,2,23,6,1
22023,1629060,0022300198,"NOV 15, 2023",LAL vs. SAC,L,18,2,5,0.4,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,5,-5,1
22023,1629060,0022300036,"NOV 17, 2023",LAL @ POR,W,28,3,5,0.6,1,2,0.5,0,0,0.0,1,4,5,2,0,0,0,1,7,9,1
22023,1629060,0022300216,"NOV 19, 2023",LAL vs. HOU,W,32,4,10,0.4,0,4,0.0,3,4,0.75,1,3,4,2,2,0,2,0,11,-2,1
22023,1629060,0022300042,"NOV 21, 2023",LAL vs. UTA,W,28,4,13,0.308,2,5,0.4,2,2,1.0,2,4,6,1,0,0,1,3,12,21,1
22023,1629060,0022300238,"NOV 22, 2023",LAL vs. DAL,L,26,4,11,0.364,1,2,0.5,0,0,0.0,2,1,3,1,0,0,1,3,9,-8,1
22023,1629060,0022300061,"OCT 24, 2023",LAL @ DEN,L,15,3,10,0.3,0,3,0.0,0,0,0.0,2,1,3,0,0,0,0,2,6,-8,1
22023,1629060,0022300076,"OCT 26, 2023",LAL vs. PHX,W,12,2,3,0.667,1,2,0.5,2,2,1.0,0,0,0,0,1,1,1,2,7,-13,1
22023,1629060,0022300100,"OCT 29, 2023",LAL @ SAC,L,17,3,6,0.5,2,4,0.5,3,4,0.75,2,4,6,1,0,0,0,1,11,9,1
22023,1626174,0022300291,"DEC 02, 2023",LAL vs. HOU,W,11,0,1,0.0,0,0,0.0,1,2,0.5,0,2,2,1,0,0,1,0,1,-6,1
22023,1626174,0022301230,"DEC 07, 2023",LAL vs. NOP,W,8,2,4,0.5,0,1,0.0,0,0,0.0,3,3,6,2,0,0,2,0,4,6,1
22023,1626174,0022300316,"DEC 13, 2023",LAL @ SAS,W,21,4,7,0.571,1,3,0.333,0,2,0.0,1,5,6,1,0,0,0,2,9,-13,1
22023,1626174,0022300331,"DEC 15, 2023",LAL @ SAS,L,30,6,10,0.6,2,5,0.4,3,8,0.375,2,6,8,3,1,2,0,1,17,13,1
22023,1626174,0022300370,"DEC 20, 2023",LAL @ CHI,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,1
22023,1626174,0022300380,"DEC 21, 2023",LAL @ MIN,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-12,1
22023,1626174,0022300428,"DEC 28, 2023",LAL vs. CHA,W,23,3,4,0.75,3,3,1.0,0,0,0.0,0,5,5,4,0,1,2,2,9,19,1
22023,1626174,0022300443,"DEC 30, 2023",LAL @ MIN,L,13,2,4,0.5,2,2,1.0,1,2,0.5,0,5,5,0,0,1,2,1,7,3,1
22023,1626174,0022300446,"DEC 31, 2023",LAL @ NOP,L,25,1,4,0.25,1,4,0.25,0,0,0.0,0,5,5,1,0,1,0,1,3,-12,1
22023,1626174,0022300475,"JAN 03, 2024",LAL vs. MIA,L,24,5,10,0.5,0,2,0.0,3,3,1.0,4,4,8,3,0,1,2,1,13,1,1
22023,1626174,0022300491,"JAN 05, 2024",LAL vs. MEM,L,16,3,5,0.6,1,2,0.5,4,4,1.0,0,5,5,0,1,0,1,0,11,6,1
22023,1626174,0022300505,"JAN 07, 2024",LAL vs. LAC,W,16,4,6,0.667,1,2,0.5,0,0,0.0,1,9,10,0,0,2,1,2,9,7,1
22023,1626174,0022300516,"JAN 09, 2024",LAL vs. TOR,W,24,5,10,0.5,2,4,0.5,2,2,1.0,0,4,4,1,1,1,2,5,14,3,1
22023,1626174,0022300549,"JAN 13, 2024",LAL @ UTA,L,22,5,10,0.5,2,6,0.333,3,3,1.0,1,8,9,1,0,1,0,1,15,-4,1
22023,1626174,0022300565,"JAN 15, 2024",LAL vs. OKC,W,14,4,7,0.571,1,2,0.5,2,2,1.0,2,5,7,1,0,3,1,2,11,-2,1
22023,1626174,0022300577,"JAN 17, 2024",LAL vs. DAL,W,17,1,5,0.2,0,3,0.0,0,0,0.0,0,2,2,1,1,0,1,0,2,-6,1
22023,1626174,0022300127,"NOV 01, 2023",LAL vs. LAC,W,29,4,6,0.667,2,4,0.5,0,0,0.0,2,9,11,0,1,1,2,3,10,14,1
22023,1626174,0022300134,"NOV 04, 2023",LAL @ ORL,L,29,2,6,0.333,2,5,0.4,0,0,0.0,0,2,2,2,1,2,3,3,6,-11,1
22023,1626174,0022300150,"NOV 06, 2023",LAL @ MIA,L,30,4,10,0.4,3,6,0.5,1,2,0.5,0,6,6,1,1,0,1,2,12,-1,1
22023,1626174,0022300163,"NOV 08, 2023",LAL @ HOU,L,22,0,1,0.0,0,0,0.0,0,2,0.0,0,4,4,1,0,0,0,4,0,-19,1
22023,1626174,0022300015,"NOV 10, 2023",LAL @ PHX,W,18,2,5,0.4,1,1,1.0,0,0,0.0,3,6,9,0,0,1,1,0,5,8,1
22023,1626174,0022300187,"NOV 12, 2023",LAL vs. POR,W,15,1,4,0.25,0,2,0.0,5,7,0.714,1,0,1,0,0,0,1,2,7,-11,1
22023,1626174,0022300026,"NOV 14, 2023",LAL vs. MEM,W,22,1,8,0.125,0,3,0.0,0,0,0.0,3,7,10,2,0,1,3,2,2,9,1
22023,1626174,0022300198,"NOV 15, 2023",LAL vs. SAC,L,9,2,2,1.0,0,0,0.0,1,2,0.5,0,2,2,0,0,0,1,1,5,-6,1
22023,1626174,0022300036,"NOV 17, 2023",LAL @ POR,W,20,5,9,0.556,0,3,0.0,0,0,0.0,2,8,10,0,0,0,0,1,10,6,1
22023,1626174,0022300216,"NOV 19, 2023",LAL vs. HOU,W,18,0,4,0.0,0,3,0.0,0,0,0.0,0,2,2,0,0,0,1,3,0,8,1
22023,1626174,0022300042,"NOV 21, 2023",LAL vs. UTA,W,27,6,7,0.857,1,2,0.5,3,3,1.0,1,7,8,2,0,1,2,5,16,13,1
22023,1626174,0022300238,"NOV 22, 2023",LAL vs. DAL,L,15,0,1,0.0,0,0,0.0,1,2,0.5,0,5,5,1,0,0,0,1,1,-15,1
22023,1626174,0022300242,"NOV 25, 2023",LAL @ CLE,W,17,5,7,0.714,2,3,0.667,1,1,1.0,1,2,3,0,0,0,1,1,13,-8,1
22023,1626174,0022300255,"NOV 27, 2023",LAL @ PHI,L,22,3,9,0.333,0,5,0.0,0,0,0.0,0,7,7,1,0,1,3,1,6,-15,1
22023,1626174,0022300258,"NOV 29, 2023",LAL @ DET,W,25,4,9,0.444,0,4,0.0,4,4,1.0,0,9,9,0,1,2,1,1,12,2,1
22023,1626174,0022300271,"NOV 30, 2023",LAL @ OKC,L,20,1,6,0.167,0,2,0.0,5,7,0.714,1,3,4,1,0,0,1,1,7,-11,1
22023,1626174,0022300061,"OCT 24, 2023",LAL @ DEN,L,15,3,4,0.75,0,1,0.0,1,2,0.5,1,3,4,0,0,0,1,1,7,2,1
22023,1626174,0022300076,"OCT 26, 2023",LAL vs. PHX,W,21,2,7,0.286,0,2,0.0,3,4,0.75,2,8,10,1,0,0,1,2,7,23,1
22023,1626174,0022300100,"OCT 29, 2023",LAL @ SAC,L,14,3,3,1.0,2,2,1.0,3,3,1.0,0,5,5,1,0,0,0,0,11,12,1
22023,1626174,0022300111,"OCT 30, 2023",LAL vs. ORL,W,26,3,6,0.5,1,4,0.25,2,4,0.5,1,8,9,3,0,3,3,3,9,12,1
22023,1626196,0022300284,"DEC 02, 2023",MIA vs. IND,L,24,6,9,0.667,2,4,0.5,2,2,1.0,0,2,2,3,0,1,2,1,16,-11,1
22023,1626196,0022301207,"DEC 06, 2023",MIA @ TOR,W,30,2,6,0.333,1,4,0.25,2,2,1.0,1,3,4,2,0,0,1,3,7,-7,1
22023,1626196,0022301220,"DEC 08, 2023",MIA vs. CLE,L,31,6,11,0.545,5,7,0.714,0,0,0.0,0,1,1,2,1,0,1,3,17,7,1
22023,1626196,0022300292,"DEC 11, 2023",MIA @ CHA,W,25,0,7,0.0,0,4,0.0,2,2,1.0,0,4,4,4,1,0,0,0,2,-11,1
22023,1626196,0022300337,"DEC 16, 2023",MIA vs. CHI,W,20,3,7,0.429,2,5,0.4,0,0,0.0,1,1,2,2,0,0,1,1,8,-12,1
22023,1626196,0022300353,"DEC 18, 2023",MIA vs. MIN,L,26,4,6,0.667,2,4,0.5,3,3,1.0,0,4,4,3,0,0,1,2,13,-7,1
22023,1626196,0022300366,"DEC 20, 2023",MIA @ ORL,W,34,4,12,0.333,4,8,0.5,0,0,0.0,0,2,2,4,1,1,0,1,12,7,1
22023,1626196,0022300384,"DEC 22, 2023",MIA vs. ATL,W,29,1,5,0.2,0,4,0.0,1,1,1.0,0,3,3,1,1,0,1,0,3,0,1
22023,1626196,0022300475,"JAN 03, 2024",MIA @ LAL,W,21,4,7,0.571,2,3,0.667,0,0,0.0,0,1,1,1,0,1,0,3,10,9,1
22023,1626196,0022300489,"JAN 05, 2024",MIA @ PHX,L,29,2,9,0.222,1,6,0.167,5,5,1.0,1,7,8,7,2,0,0,3,10,-4,1
22023,1626196,0022300509,"JAN 08, 2024",MIA vs. HOU,W,29,4,6,0.667,2,3,0.667,2,2,1.0,0,2,2,2,0,1,0,2,12,1,1
22023,1626196,0022300522,"JAN 10, 2024",MIA vs. OKC,L,21,3,7,0.429,2,5,0.4,0,0,0.0,0,1,1,2,1,0,2,2,8,-19,1
22023,1626196,0022300535,"JAN 12, 2024",MIA vs. ORL,W,25,4,6,0.667,0,1,0.0,1,1,1.0,0,1,1,2,1,0,2,2,9,-5,1
22023,1626196,0022300551,"JAN 14, 2024",MIA vs. CHA,W,20,4,8,0.5,2,3,0.667,1,1,1.0,1,1,2,0,0,0,1,1,11,5,1
22023,1626196,0022300562,"JAN 15, 2024",MIA @ BKN,W,28,3,13,0.231,2,6,0.333,1,1,1.0,1,4,5,1,0,1,1,2,9,-11,1
22023,1626196,0022300574,"JAN 17, 2024",MIA @ TOR,L,23,2,7,0.286,1,4,0.25,0,0,0.0,0,1,1,0,1,2,1,3,5,-24,1
22023,1626196,0022300119,"NOV 01, 2023",MIA vs. BKN,L,30,1,9,0.111,1,5,0.2,1,2,0.5,0,3,3,3,1,0,0,2,4,-13,1
22023,1626196,0022300003,"NOV 03, 2023",MIA vs. WAS,W,26,4,6,0.667,1,2,0.5,1,1,1.0,0,3,3,5,0,0,2,2,10,-2,1
22023,1626196,0022300150,"NOV 06, 2023",MIA vs. LAL,W,21,1,2,0.5,1,2,0.5,0,0,0.0,0,2,2,0,0,0,1,4,3,-6,1
22023,1626196,0022300164,"NOV 08, 2023",MIA @ MEM,W,17,1,9,0.111,0,5,0.0,0,0,0.0,0,0,0,2,0,1,4,1,2,-19,1
22023,1626196,0022300175,"NOV 11, 2023",MIA @ ATL,W,23,6,7,0.857,3,4,0.75,1,1,1.0,0,2,2,0,0,0,1,0,16,15,1
22023,1626196,0022300184,"NOV 12, 2023",MIA @ SAS,W,26,4,7,0.571,2,4,0.5,2,2,1.0,0,3,3,4,1,0,0,2,12,1,1
22023,1626196,0022300017,"NOV 14, 2023",MIA @ CHA,W,33,2,10,0.2,0,6,0.0,2,2,1.0,1,4,5,6,1,1,1,2,6,11,1
22023,1626196,0022300200,"NOV 16, 2023",MIA vs. BKN,W,26,3,7,0.429,1,5,0.2,1,1,1.0,0,2,2,3,2,0,0,2,8,5,1
22023,1626196,0022300204,"NOV 18, 2023",MIA @ CHI,L,26,3,6,0.5,1,4,0.25,0,0,0.0,0,1,1,2,1,0,0,0,7,-25,1
22023,1626196,0022300220,"NOV 20, 2023",MIA @ CHI,W,30,4,12,0.333,2,6,0.333,0,0,0.0,2,2,4,1,0,1,3,2,10,11,1
22023,1626196,0022300229,"NOV 22, 2023",MIA @ CLE,W,27,5,9,0.556,2,4,0.5,2,2,1.0,1,0,1,5,2,0,0,0,14,13,1
22023,1626196,0022300045,"NOV 24, 2023",MIA @ NYK,L,34,5,10,0.5,2,4,0.5,3,3,1.0,1,1,2,2,2,0,2,3,15,-7,1
22023,1626196,0022300240,"NOV 25, 2023",MIA @ BKN,L,37,4,11,0.364,0,5,0.0,3,3,1.0,2,3,5,5,0,1,2,1,11,-16,1
22023,1626196,0022300056,"NOV 28, 2023",MIA vs. MIL,L,37,7,13,0.538,3,7,0.429,3,4,0.75,1,2,3,7,0,0,0,2,20,-10,1
22023,1626196,0022300267,"NOV 30, 2023",MIA vs. IND,W,32,8,11,0.727,0,2,0.0,3,4,0.75,1,3,4,3,0,0,2,3,19,22,1
22023,1626196,0022300107,"OCT 30, 2023",MIA @ MIL,L,23,3,7,0.429,0,2,0.0,0,0,0.0,0,3,3,2,0,0,0,3,6,4,1
22023,1630181,0022300320,"DEC 14, 2023",MIA vs. CHI,L,9,1,1,1.0,1,1,1.0,0,0,0.0,0,2,2,0,0,0,1,1,3,6,1
22023,1630181,0022300404,"DEC 25, 2023",MIA vs. PHI,W,17,0,4,0.0,0,3,0.0,0,0,0.0,0,0,0,4,0,0,0,0,0,-9,1
22023,1630181,0022300426,"DEC 28, 2023",MIA @ GSW,W,25,3,6,0.5,0,2,0.0,1,2,0.5,2,0,2,3,0,0,1,3,7,8,1
